Title,Company,Location,Link
Business Intelligence und Data Analytics Consultant (m/w/d),accantec group - part of x1F,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/business-intelligence-und-data-analytics-consultant-m-w-d-at-accantec-group-part-of-x1f-4294782384?position=6&pageNum=7&refId=p1oUsfEf8uHY%2FM4fBb6G3A%3D%3D&trackingId=SAJGV7G0XqBZ7lRbzxZFkQ%3D%3D
Senior Data Analyst (m/f/x) Product Analytics,sevdesk,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-data-analyst-m-f-x-product-analytics-at-sevdesk-4278625798?position=7&pageNum=7&refId=p1oUsfEf8uHY%2FM4fBb6G3A%3D%3D&trackingId=eLyKa%2FyRh%2Fl1z8E9tnJjbg%3D%3D
Business Intelligence Expert (m/w/d),BWI GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/business-intelligence-expert-m-w-d-at-bwi-gmbh-4288972528?position=8&pageNum=7&refId=p1oUsfEf8uHY%2FM4fBb6G3A%3D%3D&trackingId=mP4IBMe6mxBSRUcSdwlw9Q%3D%3D
Senior Data Analyst - Data Platforms (m/f/d),Flatiron Health,Berlin Metropolitan Area,https://de.linkedin.com/jobs/view/senior-data-analyst-data-platforms-m-f-d-at-flatiron-health-4268692100?position=9&pageNum=7&refId=p1oUsfEf8uHY%2FM4fBb6G3A%3D%3D&trackingId=ZRFrPQCL45Wezt4F1Z%2BYhQ%3D%3D
Data Analyst / Experience Analytics - Digital Workplace (w/m/d),E.ON Digital Technology,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-analyst-experience-analytics-digital-workplace-w-m-d-at-e-on-digital-technology-4283633648?position=10&pageNum=7&refId=p1oUsfEf8uHY%2FM4fBb6G3A%3D%3D&trackingId=ZZUjOQRzsUlzbVS%2FfR8RQg%3D%3D
Principal/Staff Data Scientist - Economics,Delivery Hero,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/principal-staff-data-scientist-economics-at-delivery-hero-4289843219?position=1&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=i8Q4x7oBZtmP3jCkdKQCbQ%3D%3D
Performance Analyst - befristet (m/w/d/x),pilot group,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/performance-analyst-befristet-m-w-d-x-at-pilot-group-4284118300?position=2&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=lquREDPQ5cXISSkXoCBv7Q%3D%3D
Werkstudent Data Annotation (Medical) (f/m/d),Nia Health GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/werkstudent-data-annotation-medical-f-m-d-at-nia-health-gmbh-4278200812?position=3&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=0XlLOkpzpMv8r3sxdNJX4w%3D%3D
Senior Product Analyst,Bolt,"Berlin, Germany",https://de.linkedin.com/jobs/view/senior-product-analyst-at-bolt-4055983501?position=4&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=MrFn5i3EVgXh8LroZMF1OQ%3D%3D
Power BI Spezialist / BI-Developer / BI-Analyst (m/w/d),Iden Gruppe,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/power-bi-spezialist-bi-developer-bi-analyst-m-w-d-at-iden-gruppe-4278062735?position=5&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=y81EUFyJp5NqXsHHEeBKMQ%3D%3D
(Senior) Data Analyst (m/f/x) Marketing,sevdesk,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-data-analyst-m-f-x-marketing-at-sevdesk-4238275306?position=6&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=ImEgZDJQB%2FmO3gnOYhp89A%3D%3D
Consultant - Digital Analytics (All Genders) for Berlin,Digitl,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/consultant-digital-analytics-all-genders-for-berlin-at-digitl-4284376576?position=7&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=nixcRRWkbqT2XdRW9RU%2FRQ%3D%3D
"Senior Data Analyst/Consultant (m/w/d), Berlin",9 friendly white rabbits,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-data-analyst-consultant-m-w-d-berlin-at-9-friendly-white-rabbits-4293960755?position=8&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=yvfwxuLBic5g6UyrMITeZg%3D%3D
"Senior Product Analyst [DATA], (m/f/d)",HelloFresh,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-product-analyst-data-m-f-d-at-hellofresh-4295063007?position=9&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=iuBgnxEoUZqQmBbIIC02Ag%3D%3D
Werkstudent (m/w/d) BI Analytics,TieTalent,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/werkstudent-m-w-d-bi-analytics-at-tietalent-4291361550?position=10&pageNum=10&refId=C55oSucUnlGIxCFU4YACyg%3D%3D&trackingId=snwQDJIpOMtvupb9zc%2BSZQ%3D%3D
Quantitative Analyst,Hasso Plattner Foundation,"Potsdam, Brandenburg, Germany",https://de.linkedin.com/jobs/view/quantitative-analyst-at-hasso-plattner-foundation-4293096902?position=1&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=7W%2FEhaXW6Ff9Fhf36z955Q%3D%3D
Data Engineer (w/m/d) - ID: 12224,Dussmann Group,"Berlin, Germany",https://de.linkedin.com/jobs/view/data-engineer-w-m-d-id-12224-at-dussmann-group-4287799377?position=2&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=YZ0sK2XyJKhu4BBJ1JqJdw%3D%3D
Consultant (w/m/d) BI & Analytics (all levels),Horváth,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/consultant-w-m-d-bi-analytics-all-levels-at-horv%C3%A1th-3612353679?position=3&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=%2FUqKnM2xY7GSqQJ0QVStQg%3D%3D
Data Engineer,Scavenger AI,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-engineer-at-scavenger-ai-4291715605?position=4&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=XQrWJzTvS%2Fi8k4CDja0DSQ%3D%3D
Marketing Data Engineer,Ageras Danmark,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/marketing-data-engineer-at-ageras-danmark-4297194044?position=5&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=yqEBWzpIx%2F7B6qhig%2FT%2B1A%3D%3D
Senior Data Analyst - Marketing (all genders),Holidu,"Berlin, Germany",https://de.linkedin.com/jobs/view/senior-data-analyst-marketing-all-genders-at-holidu-4296185912?position=6&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=x96UWCzNKScp1WZ1ECPkJw%3D%3D
Intern Venture Development (d/m/w),Enpal,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/intern-venture-development-d-m-w-at-enpal-4260121602?position=7&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=S3BKjnrYU7%2Fcl8v6%2B%2F3lsQ%3D%3D
Work from Home Germany,TELUS Digital,"Friedrichshain-Kreuzberg, Berlin, Germany",https://de.linkedin.com/jobs/view/work-from-home-germany-at-telus-digital-4096503174?position=8&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=h4tKQnCzt97VuSg2nJvF%2Fg%3D%3D
Data Engineering Working Student (m/w/d) - Gigafactory Berlin-Brandenburg,Tesla,"Grünheide, Brandenburg, Germany",https://de.linkedin.com/jobs/view/data-engineering-working-student-m-w-d-gigafactory-berlin-brandenburg-at-tesla-4296468687?position=9&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=w0d0Rz6V6QpTz8ZojJvYsA%3D%3D
Senior Data Engineer (all genders),PŸUR | Tele Columbus,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-data-engineer-all-genders-at-p%C3%BFur-tele-columbus-4287331691?position=10&pageNum=12&refId=ONt22KVTajre99LTwzlFAA%3D%3D&trackingId=or0zoItAuSYgrC6LbMeviw%3D%3D
Marketing Data Engineer,Ageras,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/marketing-data-engineer-at-ageras-4268295032?position=1&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=FB%2BCdrO%2BhmYlpnLrcd6Rdg%3D%3D
"Staff Product Analyst, Rider Experience",Bolt,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/staff-product-analyst-rider-experience-at-bolt-4282816453?position=2&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=RXT%2FLKHi%2Fke9D1tJXTO7Fg%3D%3D
Senior Data Analyst (all genders),adesso SE,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-data-analyst-all-genders-at-adesso-se-4203245092?position=3&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=s3OFiw2j4oLfo79%2BNBRmzw%3D%3D
Referentin oder Referent Data Economy,Bitkom,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/referentin-oder-referent-data-economy-at-bitkom-4288971951?position=4&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=5ZuSlEecuWOspPn38PoXuA%3D%3D
"Senior Data Scientist - (Logistics, Optimization)",Delivery Hero,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/senior-data-scientist-logistics-optimization-at-delivery-hero-4270240619?position=5&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=4aEP9G36RrjGFAgCDQRbvg%3D%3D
Data Engineer (m/w/d),FUNKE,"Berlin, Germany",https://de.linkedin.com/jobs/view/data-engineer-m-w-d-at-funke-4286679118?position=6&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=AnuN3vOWEWifj4wMFTjMfQ%3D%3D
"Work Student, Data Engineer AI (all genders)",TeamViewer,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/work-student-data-engineer-ai-all-genders-at-teamviewer-4291855536?position=7&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=7lRzSQwTkSz6MhY8DgzEyA%3D%3D
Data Engineer,Pandata GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-engineer-at-pandata-gmbh-4121294995?position=8&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=xg7Y8d%2FhDfyCHe%2F%2BIYHr5g%3D%3D
Data Engineer,LANCH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-engineer-at-lanch-4266425045?position=9&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=Esue2O8sgx054cc0VEARyg%3D%3D
Data Engineer (m|w|d),idealo internet GmbH,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-engineer-m-w-d-at-idealo-internet-gmbh-4292173562?position=10&pageNum=15&refId=1L9xPH65vitIhp1ffVKUZw%3D%3D&trackingId=BmKWinFkkvxENao%2Fx27HUQ%3D%3D
Insights Manager,1000heads,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/insights-manager-at-1000heads-4288890101?position=1&pageNum=17&refId=vpA9GT8poMGIUJLDBKb2CQ%3D%3D&trackingId=ygV7GhUjzsrgsW21sCsJVg%3D%3D
Work from Home Germany,TELUS Digital,"Bernau, Brandenburg, Germany",https://de.linkedin.com/jobs/view/work-from-home-germany-at-telus-digital-4122032400?position=2&pageNum=17&refId=vpA9GT8poMGIUJLDBKb2CQ%3D%3D&trackingId=DJiMqe0QZxtpO%2FkTmNHSxQ%3D%3D
"Staff Product Analyst, Rides Marketplace Matching",Bolt,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/staff-product-analyst-rides-marketplace-matching-at-bolt-4284577436?position=3&pageNum=17&refId=vpA9GT8poMGIUJLDBKb2CQ%3D%3D&trackingId=9EXgCDTTgRSdOe3w2JMdYA%3D%3D
Analytics Engineer,Gemma Analytics,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/analytics-engineer-at-gemma-analytics-4232946998?position=4&pageNum=17&refId=vpA9GT8poMGIUJLDBKb2CQ%3D%3D&trackingId=8mGMfaOOrnVvfysVIIKHSQ%3D%3D
Referentin oder Referent Data Economy,Get Started by Bitkom,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/referentin-oder-referent-data-economy-at-get-started-by-bitkom-4286332358?position=5&pageNum=17&refId=vpA9GT8poMGIUJLDBKb2CQ%3D%3D&trackingId=Svc4FaLidoh4JdWbnhXwlA%3D%3D
Data Engineer (w/m/d),TieTalent,"Berlin, Berlin, Germany",https://de.linkedin.com/jobs/view/data-engineer-w-m-d-at-tietalent-4283373715?position=6&pageNum=17&refId=vpA9GT8poMGIUJLDBKb2CQ%3D%3D&trackingId=45wao1hVHgSTOJGDbIUVPw%3D%3D
